"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","choice","scratch","rt","stamp","id"
" ACVJ6IUO9QM4R
","cs_wg_v2_real4","35K3O9HUABEXLT3XXZ1H78F3UAPEFV","test","Memory","8","[0]","8","15","0",NULL,"bookshelf
military
sunlight
fortune
ladder
machine 
elephant ","123506","2017-02-24 16:35:14","982"
"A2AJ5QFNC9KF43","cs_wg_v2_real4","3R3YRB5GRF4JEYJBCJUUXPQFJI6UAF","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","6","15","1","Paper",,"72805","2017-02-24 16:35:25","983"
"A94DL4GI8ZBUO","cs_wg_v2_real4","3QILPRALQ5WS0K6NIKYUN3SQLYDN8C","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","4","40","1","Helicopter","SUNLIGHT MOUNTAIN ELEPHANT CHOCOLATE HELICOPTER COMMUNITY","58194","2017-02-24 16:35:31","984"
"A1EUBMQ86K32XE","cs_wg_v2_real4","3NPI0JQDAO6B1PAO1XMHIOT8ZQZPTZ","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","4","40","0","5","helicopter","50001","2017-02-24 16:35:36","985"
"A3I6BRC06LZA5Z","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBHZ2","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","1","60","0","ladder","ladder","47678","2017-02-24 16:35:56","986"
"A1A2X0T1XE8K89","cs_wg_v2_real4","3DZQRBDBSLG3F0SMEZKKVGULSBTS31","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","7","40","0","SUNLIGHT","FORTUNE
STRUCTURE
SUNLIGHT
","59244","2017-02-24 16:36:12","987"
"A203C9REA20IT3","cs_wg_v2_real4","3OB0CAO74HQF5UBUSQ1BHWJWS17HYB","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","7","70","1","CHOCOLATE","3COMMUNITY 7MILITARY 7CHOCOLATE 3STOMACH 4KEYBOARD 5STRUCTURE LADDER","101798","2017-02-24 16:36:18","988"
"A2AJ5QFNC9KF43","cs_wg_v2_real4","3R3YRB5GRF4JEYJBCJUUXPQFJI6UAF","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","7","40","1","Medicine",,"49908","2017-02-24 16:36:24","989"
"A2BK9RMC0NOIH8","cs_wg_v2_real4","3PEIJLRY6TU82FG9IT19ZLMA5JQWXK","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","3","20","1","UMBRELLA","UMBRELLA","46311","2017-02-24 16:36:29","990"
"A94DL4GI8ZBUO","cs_wg_v2_real4","3QILPRALQ5WS0K6NIKYUN3SQLYDN8C","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","5","30","1","Chocolate","SUNLIGHT MOUNTAIN ELEPHANT CHOCOLATE HELICOPTER COMMUNITY","50095","2017-02-24 16:36:34","991"
"A4158R4Y06ZB4","cs_wg_v2_real4","3I02618YA07Q12PD12CRNKFAI46UPV","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","1","100","0","elephant","ABCDEFGHIJKLMNOPQRSTUVWXYZ","46571","2017-02-24 16:36:45","992"
"A1EUBMQ86K32XE","cs_wg_v2_real4","3NPI0JQDAO6B1PAO1XMHIOT8ZQZPTZ","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","5","60","0","ladder",,"53795","2017-02-24 16:36:52","993"
"A3I6BRC06LZA5Z","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBHZ2","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","2","20","1","structure","structure","57165","2017-02-24 16:37:04","994"
"A19WWXPWT25JD0","cs_wg_v2_real4","3N2BF7Y2VQVFBDMG9ND0N1WPJRTHML","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","7","60","1","sunlight",,"46026","2017-02-24 16:37:38","995"
"AU8YVB738G6C","cs_wg_v2_real4","3EFE17QCRC6I98ZLTK9MZAVVBGBHSX","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","0","25","1","elephant",,"92544","2017-02-24 16:37:41","996"
"A24GPHD08ZS5LT","cs_wg_v2_real4","3NS0A6KXC491AOQO46LCA3GXJVYZGL","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","0","15","0","mountain",,"46455","2017-02-24 16:38:00","997"
"A1EUBMQ86K32XE","cs_wg_v2_real4","3NPI0JQDAO6B1PAO1XMHIOT8ZQZPTZ","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","6","40","0","ladder","ladder","47236","2017-02-24 16:38:03","998"
"AAYL7UAXO9E4T","cs_wg_v2_real4","3JPSL1DZ5S06J8Z2FII8JUYLBMDNAG","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","2","70","1","ELEPHANT",,"102124","2017-02-24 16:38:04","999"
"A3I6BRC06LZA5Z","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBHZ2","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","3","40","0",,,"47094","2017-02-24 16:38:18","1000"
"A2BK9RMC0NOIH8","cs_wg_v2_real4","3PEIJLRY6TU82FG9IT19ZLMA5JQWXK","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","4","15","1","BOOKSHELF ",,"65340","2017-02-24 16:38:20","1001"
"A4158R4Y06ZB4","cs_wg_v2_real4","3I02618YA07Q12PD12CRNKFAI46UPV","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","2","20","1","sunlight","abcdefghijklmnnopqrst","48767","2017-02-24 16:38:37","1002"
"A1A2X0T1XE8K89","cs_wg_v2_real4","3DZQRBDBSLG3F0SMEZKKVGULSBTS31","test","Memory","8","[0]","8","100","1",NULL,"SUNLIGHT, HELICOPTER, UMBRELLA, MILITARY, TRAFFIC, BOOKSHELF, COMMUNITY, FOOTBALL, MACHINE, WEDDING, STRUCTURE, CHOCOLATE, MOUNTAIN, ELEPHANT","146480","2017-02-24 16:38:46","1003"
"A94DL4GI8ZBUO","cs_wg_v2_real4","3QILPRALQ5WS0K6NIKYUN3SQLYDN8C","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","6","25","1","Elephant","SUNLIGHT MOUNTAIN ELEPHANT CHOCOLATE HELICOPTER COMMUNITY","47839","2017-02-24 16:38:58","1004"
"A2AJ5QFNC9KF43","cs_wg_v2_real4","3R3YRB5GRF4JEYJBCJUUXPQFJI6UAF","test","Memory","8","[0]","8","100","1",NULL,"Football, Paper, Medicine, Structure, Elephant, Military, ","147801","2017-02-24 16:39:00","1005"
"A1EUBMQ86K32XE","cs_wg_v2_real4","3NPI0JQDAO6B1PAO1XMHIOT8ZQZPTZ","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","7","30","0","umbrella",,"50287","2017-02-24 16:39:12","1006"
"A24GPHD08ZS5LT","cs_wg_v2_real4","3NS0A6KXC491AOQO46LCA3GXJVYZGL","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","1","30","1","helicopter",,"46425","2017-02-24 16:39:15","1007"
"AAYL7UAXO9E4T","cs_wg_v2_real4","3JPSL1DZ5S06J8Z2FII8JUYLBMDNAG","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","3","25","1","MACHINE",,"50277","2017-02-24 16:39:23","1008"
"A30YUV6IU0T6I6","cs_wg_v2_real4","3BXQMRHWKZZKGZS09MKZ6GLFDZVUMZ","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","3","30","0","ELEPHANT","MOUNTAIN
BASKET
KEYBOARD
ELEPHANT","155072","2017-02-24 16:39:35","1009"
"A4158R4Y06ZB4","cs_wg_v2_real4","3I02618YA07Q12PD12CRNKFAI46UPV","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","3","25","1","machine",,"45785","2017-02-24 16:39:36","1010"
"A1QHJGHKDIG3T5","cs_wg_v2_real4","3DQQ64TANGM3T6EIW2RS58073KHWPW","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","0","20","0","HELICOPTER","HELICOPTER
MILITARY","49310","2017-02-24 16:40:00","1011"
"AFKZZEURTCR8U","cs_wg_v2_real4","3L4D84MILZTPA5GV6Q087948FXYHJH","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","3","30","0","keyboard",,"793860","2017-02-24 16:40:02","1012"
"A3I6BRC06LZA5Z","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBHZ2","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","4","40","0","elephant","elephant","89152","2017-02-24 16:40:21","1013"
"AAYL7UAXO9E4T","cs_wg_v2_real4","3JPSL1DZ5S06J8Z2FII8JUYLBMDNAG","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","4","30","1","BOOKSHELF",,"45648","2017-02-24 16:40:22","1014"
"A4158R4Y06ZB4","cs_wg_v2_real4","3I02618YA07Q12PD12CRNKFAI46UPV","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","4","15","1","structure","sbcdefghijklmnop","46105","2017-02-24 16:41:04","1015"
"A94DL4GI8ZBUO","cs_wg_v2_real4","3QILPRALQ5WS0K6NIKYUN3SQLYDN8C","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","7","20","1","Sunlight","SUNLIGHT MOUNTAIN ELEPHANT CHOCOLATE HELICOPTER COMMUNITY","47082","2017-02-24 16:41:24","1016"
"AU8YVB738G6C","cs_wg_v2_real4","3EFE17QCRC6I98ZLTK9MZAVVBGBHSX","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","1","20","0","bookshelf",,"146495","2017-02-24 16:41:27","1017"
"A24GPHD08ZS5LT","cs_wg_v2_real4","3NS0A6KXC491AOQO46LCA3GXJVYZGL","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","2","25","1","doorway","mountain
community
champion
chocolate
ladder
basket
doorway","54922","2017-02-24 16:41:30","1018"
"A19WWXPWT25JD0","cs_wg_v2_real4","3N2BF7Y2VQVFBDMG9ND0N1WPJRTHML","test","Memory","8","[0]","8","100","1",NULL,"Basket     Fortune
sunlight   Bookshelf
traffic    Wedding
military   Football
machine    Elephant
structure  Mountain
chocolate  
umbrella
doorway
community","120944","2017-02-24 16:41:35","1019"
"AFKZZEURTCR8U","cs_wg_v2_real4","3L4D84MILZTPA5GV6Q087948FXYHJH","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","4","25","1","umbrella",,"71925","2017-02-24 16:41:36","1020"
"AAYL7UAXO9E4T","cs_wg_v2_real4","3JPSL1DZ5S06J8Z2FII8JUYLBMDNAG","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","5","40","1","HELICOPTER","HELICOPTER","48535","2017-02-24 16:41:39","1021"
"A1EUBMQ86K32XE","cs_wg_v2_real4","3NPI0JQDAO6B1PAO1XMHIOT8ZQZPTZ","test","Memory","8","[0]","8","100","1",NULL,"ladder umbrella elephant helicopter structure ","143295","2017-02-24 16:41:52","1022"
"A1QHJGHKDIG3T5","cs_wg_v2_real4","3DQQ64TANGM3T6EIW2RS58073KHWPW","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","1","40","0","MILITARY",,"89975","2017-02-24 16:41:58","1023"
"A30YUV6IU0T6I6","cs_wg_v2_real4","3BXQMRHWKZZKGZS09MKZ6GLFDZVUMZ","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","4","15","1","chocolate","umbrella
basket
chocolate","77264","2017-02-24 16:42:02","1024"
"A3I6BRC06LZA5Z","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBHZ2","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","5","40","1","ladder",,"63329","2017-02-24 16:42:10","1025"
"A4158R4Y06ZB4","cs_wg_v2_real4","3I02618YA07Q12PD12CRNKFAI46UPV","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","5","40","1","mountain","ABCDEFHGKLNOMPRSTUV","69302","2017-02-24 16:42:47","1026"
"AU8YVB738G6C","cs_wg_v2_real4","3EFE17QCRC6I98ZLTK9MZAVVBGBHSX","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","2","20","1","structure",,"46754","2017-02-24 16:42:53","1027"
"AAYL7UAXO9E4T","cs_wg_v2_real4","3JPSL1DZ5S06J8Z2FII8JUYLBMDNAG","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","6","60","1","SUNLIGHT",,"64164","2017-02-24 16:43:04","1028"
"A2BK9RMC0NOIH8","cs_wg_v2_real4","3PEIJLRY6TU82FG9IT19ZLMA5JQWXK","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","5","60","1","SUNLIGHT",,"221309","2017-02-24 16:43:05","1029"
"A94DL4GI8ZBUO","cs_wg_v2_real4","3QILPRALQ5WS0K6NIKYUN3SQLYDN8C","test","Memory","8","[0]","8","100","1",NULL,"Sunlight, Mountain, Elephant, Chocolate, Helicopter, Community, Bookshelf","120958","2017-02-24 16:43:42","1030"
"A3I6BRC06LZA5Z","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBHZ2","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","6","60","1","elephant",,"72349","2017-02-24 16:43:45","1031"
"A1QHJGHKDIG3T5","cs_wg_v2_real4","3DQQ64TANGM3T6EIW2RS58073KHWPW","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","2","40","1","MARRIAGE",,"55066","2017-02-24 16:43:46","1032"
"AFKZZEURTCR8U","cs_wg_v2_real4","3L4D84MILZTPA5GV6Q087948FXYHJH","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","5","70","1","TRAFFIC",,"49837","2017-02-24 16:43:52","1033"
"A4158R4Y06ZB4","cs_wg_v2_real4","3I02618YA07Q12PD12CRNKFAI46UPV","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","6","60","1","bookshelf",,"47177","2017-02-24 16:44:02","1034"
"A2BK9RMC0NOIH8","cs_wg_v2_real4","3PEIJLRY6TU82FG9IT19ZLMA5JQWXK","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","6","25","1","UMBRELLA","UMBRELLA","47180","2017-02-24 16:44:33","1035"
"A30YUV6IU0T6I6","cs_wg_v2_real4","3BXQMRHWKZZKGZS09MKZ6GLFDZVUMZ","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","5","60","1","elephant","sunlight
structure
mountain
elephant
","103411","2017-02-24 16:44:47","1036"
"A4158R4Y06ZB4","cs_wg_v2_real4","3I02618YA07Q12PD12CRNKFAI46UPV","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","7","30","1","helicopter",,"46439","2017-02-24 16:45:00","1037"
"A24GPHD08ZS5LT","cs_wg_v2_real4","3NS0A6KXC491AOQO46LCA3GXJVYZGL","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","3","40","1","COMMUNITY","HELICOPTER9
MOUNTAIN7
CHAMPION8
COMMUNITY8
LADDER5
FORTUNE
DOORWAY4
CHOCOLATE5
MILITARY7
MACHINE8
","180507","2017-02-24 16:45:09","1038"
"AU8YVB738G6C","cs_wg_v2_real4","3EFE17QCRC6I98ZLTK9MZAVVBGBHSX","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","3","25","1","helicopter",,"51385","2017-02-24 16:45:13","1039"
"A3I6BRC06LZA5Z","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBHZ2","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","7","30","1",,,"71696","2017-02-24 16:45:17","1040"
"AFKZZEURTCR8U","cs_wg_v2_real4","3L4D84MILZTPA5GV6Q087948FXYHJH","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","6","60","1","sunlight",,"45548","2017-02-24 16:45:45","1041"
"AAYL7UAXO9E4T","cs_wg_v2_real4","3JPSL1DZ5S06J8Z2FII8JUYLBMDNAG","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","7","15","1","ELEPHANT",,"97395","2017-02-24 16:45:47","1042"
"A28T38MOUG43YD","cs_wg_v2_real4","3KRVW3HTZNM41M0WKHPZRF3RS2AMSB","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","0","15","1","Structure",,"45997","2017-02-24 16:46:50","1043"
"AFKZZEURTCR8U","cs_wg_v2_real4","3L4D84MILZTPA5GV6Q087948FXYHJH","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","7","40","1","ELEPHANT","ELEPHANT
MILITARY
","45983","2017-02-24 16:47:05","1044"
"A24GPHD08ZS5LT","cs_wg_v2_real4","3NS0A6KXC491AOQO46LCA3GXJVYZGL","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","4","60","1","basket","basket3
helicopter
machine
community
chocolate
military
doorway
fortune","86938","2017-02-24 16:47:07","1045"
"A2BK9RMC0NOIH8","cs_wg_v2_real4","3PEIJLRY6TU82FG9IT19ZLMA5JQWXK","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","7","60","0","MOUNTAIN","LADDER

 ","88676","2017-02-24 16:47:24","1046"
"A1QHJGHKDIG3T5","cs_wg_v2_real4","3DQQ64TANGM3T6EIW2RS58073KHWPW","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","3","60","0","MACHINE",,"166225","2017-02-24 16:47:28","1047"
"A4158R4Y06ZB4","cs_wg_v2_real4","3I02618YA07Q12PD12CRNKFAI46UPV","test","Memory","8","[0]","8","100","1",NULL,"basket, elephant, helicopter, sunlight, mountain, machine, structure, umbrella, bookshelf, ladder, keyboard, football, chocolate, traffic","136947","2017-02-24 16:47:29","1048"
"A3I6BRC06LZA5Z","cs_wg_v2_real4","36W0OB37HWFFAKLZOC3UV3SYYVBHZ2","test","Memory","8","[0]","8","100","1",NULL,"elephant, ladder, structure, machine, cocolate,","121734","2017-02-24 16:47:30","1049"
"A28T38MOUG43YD","cs_wg_v2_real4","3KRVW3HTZNM41M0WKHPZRF3RS2AMSB","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","1","70","1","CHOCOLATE","Mountain Chocolate","45836","2017-02-24 16:48:12","1050"
"A30YUV6IU0T6I6","cs_wg_v2_real4","3BXQMRHWKZZKGZS09MKZ6GLFDZVUMZ","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","6","40","1","COMMUNITY","MOUNTAIN
LADDER
BOOKSHELF
COMMUNITY
UMBRELLA","103909","2017-02-24 16:48:23","1051"
"AU8YVB738G6C","cs_wg_v2_real4","3EFE17QCRC6I98ZLTK9MZAVVBGBHSX","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","4","30","0","elephant",,"94768","2017-02-24 16:48:26","1052"
"A304UJAE051J89","cs_wg_v2_real4","3DY4FPOOA1PBQUUSJKQLO1H8XT3RV9","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","0","20","0","wedding","tr","49469","2017-02-24 16:48:35","1053"
"A3U761PEG7MFKT","cs_wg_v2_real4","3U0SRXB7CD6YIPLJHT4UEKNVBQ1RNS","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","0","15","0","ladder",,"78552","2017-02-24 16:48:55","1054"
"AAYL7UAXO9E4T","cs_wg_v2_real4","3JPSL1DZ5S06J8Z2FII8JUYLBMDNAG","test","Memory","8","[0]","8","100","1",NULL,"TRAFFIC, MILITARY, BOOKSHELF, MACHINE, SUNLIGHT, ELEPHANT, COMMUNITY, KEYBOARD, WEDDING, HELICOPTER","180879","2017-02-24 16:48:56","1055"
"A2AG45K4ULNBHF","cs_wg_v2_real4","37WLF8U1WPR4O02WSS9GBXFVL8IK6I","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","0","40","1","HELICOPTER","FOOTBALL
UMBRELLA
HELICOPTER","104896","2017-02-24 16:49:10","1056"
"AFKZZEURTCR8U","cs_wg_v2_real4","3L4D84MILZTPA5GV6Q087948FXYHJH","test","Memory","8","[0]","8","100","1",NULL,"doorway, sunlight, helicopter, military, elephant, keyboard, community, chocolate, basket, ladder, traffic, stomach, bookshelf, machine, umbrella, fortune","120856","2017-02-24 16:49:14","1057"
"A1QHJGHKDIG3T5","cs_wg_v2_real4","3DQQ64TANGM3T6EIW2RS58073KHWPW","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","4","70","1","TRAFFIC","FOOTBALL
TRAFFIC","69314","2017-02-24 16:49:28","1058"
"A28T38MOUG43YD","cs_wg_v2_real4","3KRVW3HTZNM41M0WKHPZRF3RS2AMSB","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","2","60","1","Football","Football","47294","2017-02-24 16:49:31","1059"
"A24GPHD08ZS5LT","cs_wg_v2_real4","3NS0A6KXC491AOQO46LCA3GXJVYZGL","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","5","15","1","chocolate","
military10
helicopter5
machine4
fortune
basket
community
chocolate11","106001","2017-02-24 16:49:37","1060"
"A30YUV6IU0T6I6","cs_wg_v2_real4","3BXQMRHWKZZKGZS09MKZ6GLFDZVUMZ","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","7","30","1","HELICOPTER","TRAFFIC
HELICOPTER","71073","2017-02-24 16:49:59","1061"
"A304UJAE051J89","cs_wg_v2_real4","3DY4FPOOA1PBQUUSJKQLO1H8XT3RV9","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","1","30","0","military","military","48564","2017-02-24 16:50:10","1062"
"A3U761PEG7MFKT","cs_wg_v2_real4","3U0SRXB7CD6YIPLJHT4UEKNVBQ1RNS","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","1","20","1","stomach",,"67718","2017-02-24 16:50:24","1063"
"A2AG45K4ULNBHF","cs_wg_v2_real4","37WLF8U1WPR4O02WSS9GBXFVL8IK6I","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","1","20","1","SUNLIGHT","SUNLIGHT
STOMACH
TRAFFIC
STR","52469","2017-02-24 16:50:28","1064"
"A1QHJGHKDIG3T5","cs_wg_v2_real4","3DQQ64TANGM3T6EIW2RS58073KHWPW","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","5","60","1","BASKET","MARRIAGE
BASKET
MACHINE
COMMUNITY
FORTUNE","46237","2017-02-24 16:50:43","1065"
"A28T38MOUG43YD","cs_wg_v2_real4","3KRVW3HTZNM41M0WKHPZRF3RS2AMSB","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","3","40","1","MOUNTAIN","MOUNTAIN","48255","2017-02-24 16:50:50","1066"
"A24GPHD08ZS5LT","cs_wg_v2_real4","3NS0A6KXC491AOQO46LCA3GXJVYZGL","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","6","40","0","HELICOPTER","HELICOPTER
","81233","2017-02-24 16:51:32","1067"
