"subject","version","assignmentId","trial","trial_type","word","value","alt","value2","choice","rt","resp","resp2","resp3","resp4","stamp","id"
"AFMAV43Q6NQPG","cs_wg_full_v4_conf_pilot2","3WSELTNVR334EL4MCE4KST4GU3ITA4","85",NULL,"JULY","10","MAY","8","0","1623","1",,,,"2018-07-24 15:55:11","499715"
"AMWIBULQ4S8K3","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI948","55",NULL,"MARCH","9","DECEMBER","5","0","552","1",,,,"2018-07-24 15:55:11","499716"
"A1TD4CM1NKIQ65","cs_wg_full_v4_conf_pilot2","3URFVVM165JKF6RJOBATEIHRM2UUZV","103",NULL,"SEPTEMBER","10","NOVEMBER","9","0","1590","1",,,,"2018-07-24 15:55:11","499717"
"A28MDXDNK6QHMS","cs_wg_full_v4_conf_pilot2","3EWIJTFFVO86OPO7UHIW41S2I7I0ET","104",NULL,"DECEMBER","12","JANUARY","8","1","14723","0",,,,"2018-07-24 15:55:12","499718"
"A1OJHCH57D3JW1","cs_wg_full_v4_conf_pilot2","3X4MXAO0BGPO5JUX9UVHA30PY1MWR3","65",NULL,"OCTOBER","10","AUGUST","7","0","5474","1",,,,"2018-07-24 15:55:12","499719"
"A36KUPCPDQQCZR","cs_wg_full_v4_conf_pilot2","3QIYRE09Y3IAPKM2JZPF8T5L1RP1NM","35",NULL,"AUGUST","9","JANUARY","10","1","1713","1",,,,"2018-07-24 15:55:12","499720"
"A1E4K9G6ZKPKX4","cs_wg_full_v4_conf_pilot2","33CKWXB73JL7BDFDECRHBMSIYQK11E","91",NULL,"SEPTEMBER","3","NOVEMBER","11","1","764","1",,,,"2018-07-24 15:55:13","499721"
"A2T11H7YI7QPGD","cs_wg_full_v4_conf_pilot2","3V5Q80FXIXSAA1BOKK5E4YHKOGC23O","120",NULL,"FEBRUARY","2","SEPTEMBER","10","1","2433","1",,,,"2018-07-24 15:55:13","499722"
"A3CLH8841QVGI4","cs_wg_full_v4_conf_pilot2","3PS7W85Z8Z3Q92UHK8QKWYTWOL0T9P","77",NULL,"FEBRUARY","7","DECEMBER","6","0","2985","1",,,,"2018-07-24 15:55:13","499723"
"A2SNM3YVWIDKLM","cs_wg_full_v4_conf_pilot2","3II4UPYCOJ8PKCF6FK1RDP1ZVZEDQA","131",NULL,"JANUARY","11","NOVEMBER","7","0","1769","1",,,,"2018-07-24 15:55:14","499724"
"A3SJA2R2M8OHYL","cs_wg_full_v4_conf_pilot2","3OVHNO1VE62YY4GX2GK44ID302ZDZ4","121",NULL,"DECEMBER","10","APRIL","11","1","3971","1",,,,"2018-07-24 15:55:14","499725"
"A1HRUOWTIK5HYY","cs_wg_full_v4_conf_pilot2","3OSWBBLG1EY9T9GI1YWJ7XXSS21XDR","67",NULL,"JULY","6","MARCH","4","1","2045","1",,,,"2018-07-24 15:55:15","499726"
"A9HVP2MLUH38A","cs_wg_full_v4_conf_pilot2","3MD9PLUKKIF7KG7ARAY70NPXE63NZY","1",NULL,"DECEMBER","10","OCTOBER","4","0","2497","1",,,,"2018-07-24 15:55:15","499727"
"A2JFNQK7HIFFC9","cs_wg_full_v4_conf_pilot2","3JRJSWSMQHM25HN4D40F6ZQ9LJ1E31","103",NULL,"APRIL","1","NOVEMBER","9","1","1449","1",,,,"2018-07-24 15:55:15","499728"
"AMWIBULQ4S8K3","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI948","56",NULL,"MAY","11","SEPTEMBER","1","0","474","1",,,,"2018-07-24 15:55:15","499729"
"A3FGX1AB92LSFC","cs_wg_full_v4_conf_pilot2","337RC3OW0530NWZFE0TP2P8CL00VL7","83",NULL,"OCTOBER","5","DECEMBER","11","0","617","1",,,,"2018-07-24 15:55:16","499730"
"A21W6704ES6YYZ","cs_wg_full_v4_conf_pilot2","3QFUFYSY9YGFTR648TP4YM3FBKHF4A","104",NULL,"OCTOBER","2","JULY","3","1","2960","1",,,,"2018-07-24 15:55:16","499731"
"AJUFGQMHFSJ1I","cs_wg_full_v4_conf_pilot2","3VFJCI1K4Z0S8X4XUPRZO0E14D0RG3","62",NULL,"JULY","6","AUGUST","11","1","2368","1",,,,"2018-07-24 15:55:17","499732"
"A1LNV11KRDLG07","cs_wg_full_v4_conf_pilot2","3GGAI1SQEVZOU5B0NVZZCAZC0Y6CMN","45",NULL,"FEBRUARY","9","JULY","12","0","2510","0",,,,"2018-07-24 15:55:17","499733"
"A1E4K9G6ZKPKX4","cs_wg_full_v4_conf_pilot2","33CKWXB73JL7BDFDECRHBMSIYQK11E","92",NULL,"JULY","4","NOVEMBER","11","1","1023","1",,,,"2018-07-24 15:55:18","499734"
"A3IP3THL503RPE","cs_wg_full_v4_conf_pilot2","3NGMS9VZTLJPR73TSALNPQ060AMFFU","61",NULL,"JULY","10","MAY","2","1","2779","1",,,,"2018-07-24 15:55:18","499735"
"AFMAV43Q6NQPG","cs_wg_full_v4_conf_pilot2","3WSELTNVR334EL4MCE4KST4GU3ITA4","86",NULL,"APRIL","3","JULY","10","1","1501","1",,,,"2018-07-24 15:55:18","499736"
"A9K63G3FV7Q1R","cs_wg_full_v4_conf_pilot2","338JKRMM260E9CDRCKNVEA1SJ9NHAI","18",NULL,"MAY","4","MARCH","2","0","2720","1",,,,"2018-07-24 15:55:19","499737"
"A28MDXDNK6QHMS","cs_wg_full_v4_conf_pilot2","3EWIJTFFVO86OPO7UHIW41S2I7I0ET","105",NULL,"SEPTEMBER","7","FEBRUARY","10","1","2524","1",,,,"2018-07-24 15:55:19","499738"
"A36KUPCPDQQCZR","cs_wg_full_v4_conf_pilot2","3QIYRE09Y3IAPKM2JZPF8T5L1RP1NM","36",NULL,"JULY","7","OCTOBER","4","1","1944","0",,,,"2018-07-24 15:55:19","499739"
"A1R4IO6YBLJTWJ","cs_wg_full_v4_conf_pilot2","3HQUKB7LNFFTJZL5IQXNVWOWW4CHHS","64",NULL,"DECEMBER","8","JULY","11","1","3072","1",,,,"2018-07-24 15:55:19","499740"
"AMWIBULQ4S8K3","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI948","57",NULL,"JULY","8","APRIL","10","0","753","0",,,,"2018-07-24 15:55:20","499741"
"A1TD4CM1NKIQ65","cs_wg_full_v4_conf_pilot2","3URFVVM165JKF6RJOBATEIHRM2UUZV","104",NULL,"JANUARY","5","NOVEMBER","9","1","2017","1",,,,"2018-07-24 15:55:20","499742"
"A6FJIVPC8NIK1","cs_wg_full_v4_conf_pilot2","3Q8GYXHFEP3QMYQUVWIDV8OQE3GC5X","20",NULL,"SEPTEMBER","1","DECEMBER","3","0","3410","0",,,,"2018-07-24 15:55:21","499743"
"A2JFNQK7HIFFC9","cs_wg_full_v4_conf_pilot2","3JRJSWSMQHM25HN4D40F6ZQ9LJ1E31","104",NULL,"JANUARY","12","FEBRUARY","6","0","1067","1",,,,"2018-07-24 15:55:21","499744"
"A3CLH8841QVGI4","cs_wg_full_v4_conf_pilot2","3PS7W85Z8Z3Q92UHK8QKWYTWOL0T9P","78",NULL,"JUNE","4","MARCH","11","0","2764","1",,,,"2018-07-24 15:55:21","499745"
"A3SJA2R2M8OHYL","cs_wg_full_v4_conf_pilot2","3OVHNO1VE62YY4GX2GK44ID302ZDZ4","122",NULL,"DECEMBER","10","JULY","2","0","1331","1",,,,"2018-07-24 15:55:22","499746"
"A1LNV11KRDLG07","cs_wg_full_v4_conf_pilot2","3GGAI1SQEVZOU5B0NVZZCAZC0Y6CMN","46",NULL,"AUGUST","6","MARCH","11","0","2087","0",,,,"2018-07-24 15:55:23","499747"
"A21W6704ES6YYZ","cs_wg_full_v4_conf_pilot2","3QFUFYSY9YGFTR648TP4YM3FBKHF4A","105",NULL,"AUGUST","5","APRIL","7","0","2203","0",,,,"2018-07-24 15:55:23","499748"
"A1E4K9G6ZKPKX4","cs_wg_full_v4_conf_pilot2","33CKWXB73JL7BDFDECRHBMSIYQK11E","93",NULL,"AUGUST","7","DECEMBER","2","0","1427","1",,,,"2018-07-24 15:55:23","499749"
"A3FGX1AB92LSFC","cs_wg_full_v4_conf_pilot2","337RC3OW0530NWZFE0TP2P8CL00VL7","84",NULL,"APRIL","2","DECEMBER","11","0","1398","1",,,,"2018-07-24 15:55:24","499750"
"A1HRUOWTIK5HYY","cs_wg_full_v4_conf_pilot2","3OSWBBLG1EY9T9GI1YWJ7XXSS21XDR","68",NULL,"JANUARY","11","FEBRUARY","12","1","2249","1",,,,"2018-07-24 15:55:24","499751"
"AMWIBULQ4S8K3","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI948","58",NULL,"NOVEMBER","6","JULY","8","1","876","1",,,,"2018-07-24 15:55:24","499752"
"A1OJHCH57D3JW1","cs_wg_full_v4_conf_pilot2","3X4MXAO0BGPO5JUX9UVHA30PY1MWR3","66",NULL,"MAY","5","JULY","6","0","1408","1",,,,"2018-07-24 15:55:24","499753"
"A36KUPCPDQQCZR","cs_wg_full_v4_conf_pilot2","3QIYRE09Y3IAPKM2JZPF8T5L1RP1NM","37",NULL,"APRIL","8","JANUARY","10","1","920","1",,,,"2018-07-24 15:55:25","499754"
"A9HVP2MLUH38A","cs_wg_full_v4_conf_pilot2","3MD9PLUKKIF7KG7ARAY70NPXE63NZY","2",NULL,"AUGUST","7","OCTOBER","4","0","3590","1",,,,"2018-07-24 15:55:26","499755"
"A28MDXDNK6QHMS","cs_wg_full_v4_conf_pilot2","3EWIJTFFVO86OPO7UHIW41S2I7I0ET","106",NULL,"FEBRUARY","10","SEPTEMBER","7","0","3055","1",,,,"2018-07-24 15:55:26","499756"
"AJUFGQMHFSJ1I","cs_wg_full_v4_conf_pilot2","3VFJCI1K4Z0S8X4XUPRZO0E14D0RG3","63",NULL,"AUGUST","11","SEPTEMBER","3","0","2336","1",,,,"2018-07-24 15:55:27","499757"
"A2JFNQK7HIFFC9","cs_wg_full_v4_conf_pilot2","3JRJSWSMQHM25HN4D40F6ZQ9LJ1E31","105",NULL,"NOVEMBER","9","JANUARY","12","1","1232","1",,,,"2018-07-24 15:55:27","499758"
"A3IP3THL503RPE","cs_wg_full_v4_conf_pilot2","3NGMS9VZTLJPR73TSALNPQ060AMFFU","62",NULL,"APRIL","8","SEPTEMBER","11","1","2183","1",,,,"2018-07-24 15:55:27","499759"
"A9K63G3FV7Q1R","cs_wg_full_v4_conf_pilot2","338JKRMM260E9CDRCKNVEA1SJ9NHAI","19",NULL,"NOVEMBER","7","JANUARY","3","1","3559","0",,,,"2018-07-24 15:55:28","499760"
"A2T11H7YI7QPGD","cs_wg_full_v4_conf_pilot2","3V5Q80FXIXSAA1BOKK5E4YHKOGC23O","121",NULL,"OCTOBER","1","AUGUST","12","1","9985","1",,,,"2018-07-24 15:55:28","499761"
"AFMAV43Q6NQPG","cs_wg_full_v4_conf_pilot2","3WSELTNVR334EL4MCE4KST4GU3ITA4","87",NULL,"MARCH","6","OCTOBER","4","1","3094","0",,,,"2018-07-24 15:55:28","499762"
"A1E4K9G6ZKPKX4","cs_wg_full_v4_conf_pilot2","33CKWXB73JL7BDFDECRHBMSIYQK11E","94",NULL,"JANUARY","8","APRIL","6","0","994","1",,,,"2018-07-24 15:55:28","499763"
"A21W6704ES6YYZ","cs_wg_full_v4_conf_pilot2","3QFUFYSY9YGFTR648TP4YM3FBKHF4A","106",NULL,"DECEMBER","11","APRIL","7","0","955","1",,,,"2018-07-24 15:55:28","499764"
"A3CLH8841QVGI4","cs_wg_full_v4_conf_pilot2","3PS7W85Z8Z3Q92UHK8QKWYTWOL0T9P","79",NULL,"MAY","8","APRIL","9","1","2192","1",,,,"2018-07-24 15:55:29","499765"
"A1TD4CM1NKIQ65","cs_wg_full_v4_conf_pilot2","3URFVVM165JKF6RJOBATEIHRM2UUZV","105",NULL,"MARCH","3","APRIL","2","1","1604","0",,,,"2018-07-24 15:55:29","499766"
"A6FJIVPC8NIK1","cs_wg_full_v4_conf_pilot2","3Q8GYXHFEP3QMYQUVWIDV8OQE3GC5X","21",NULL,"AUGUST","9","SEPTEMBER","1","0","1343","1",,,,"2018-07-24 15:55:29","499767"
"A1R4IO6YBLJTWJ","cs_wg_full_v4_conf_pilot2","3HQUKB7LNFFTJZL5IQXNVWOWW4CHHS","65",NULL,"JULY","11","NOVEMBER","12","1","3225","1",,,,"2018-07-24 15:55:30","499768"
"AMWIBULQ4S8K3","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI948","59",NULL,"APRIL","10","JULY","8","0","1349","1",,,,"2018-07-24 15:55:30","499769"
"A3SJA2R2M8OHYL","cs_wg_full_v4_conf_pilot2","3OVHNO1VE62YY4GX2GK44ID302ZDZ4","123",NULL,"JULY","2","NOVEMBER","7","1","1870","1",,,,"2018-07-24 15:55:30","499770"
"A3FGX1AB92LSFC","cs_wg_full_v4_conf_pilot2","337RC3OW0530NWZFE0TP2P8CL00VL7","85",NULL,"FEBRUARY","6","APRIL","2","0","965","1",,,,"2018-07-24 15:55:30","499771"
"A1LNV11KRDLG07","cs_wg_full_v4_conf_pilot2","3GGAI1SQEVZOU5B0NVZZCAZC0Y6CMN","47",NULL,"MAY","4","OCTOBER","2","1","1865","0",,,,"2018-07-24 15:55:31","499772"
"A28MDXDNK6QHMS","cs_wg_full_v4_conf_pilot2","3EWIJTFFVO86OPO7UHIW41S2I7I0ET","107",NULL,"JANUARY","8","MARCH","1","0","1289","1",,,,"2018-07-24 15:55:32","499773"
"A1HRUOWTIK5HYY","cs_wg_full_v4_conf_pilot2","3OSWBBLG1EY9T9GI1YWJ7XXSS21XDR","69",NULL,"DECEMBER","5","NOVEMBER","3","0","1995","1",,,,"2018-07-24 15:55:32","499774"
"A36KUPCPDQQCZR","cs_wg_full_v4_conf_pilot2","3QIYRE09Y3IAPKM2JZPF8T5L1RP1NM","38",NULL,"FEBRUARY","2","NOVEMBER","5","1","2184","1",,,,"2018-07-24 15:55:32","499775"
"A2JFNQK7HIFFC9","cs_wg_full_v4_conf_pilot2","3JRJSWSMQHM25HN4D40F6ZQ9LJ1E31","106",NULL,"JULY","3","JANUARY","12","1","890","1",,,,"2018-07-24 15:55:33","499776"
"A1OJHCH57D3JW1","cs_wg_full_v4_conf_pilot2","3X4MXAO0BGPO5JUX9UVHA30PY1MWR3","67",NULL,"SEPTEMBER","1","JANUARY","9","1","2353","1",,,,"2018-07-24 15:55:33","499777"
"A21W6704ES6YYZ","cs_wg_full_v4_conf_pilot2","3QFUFYSY9YGFTR648TP4YM3FBKHF4A","107",NULL,"SEPTEMBER","9","OCTOBER","2","0","1597","1",,,,"2018-07-24 15:55:34","499778"
"AMWIBULQ4S8K3","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI948","60",NULL,"NOVEMBER","6","AUGUST","12","1","921","1",,,,"2018-07-24 15:55:34","499779"
"A1E4K9G6ZKPKX4","cs_wg_full_v4_conf_pilot2","33CKWXB73JL7BDFDECRHBMSIYQK11E","95",NULL,"DECEMBER","2","OCTOBER","1","0","2110","1",,,,"2018-07-24 15:55:35","499780"
"A3IP3THL503RPE","cs_wg_full_v4_conf_pilot2","3NGMS9VZTLJPR73TSALNPQ060AMFFU","63",NULL,"JANUARY","12","DECEMBER","6","0","2247","1",,,,"2018-07-24 15:55:36","499781"
"A9HVP2MLUH38A","cs_wg_full_v4_conf_pilot2","3MD9PLUKKIF7KG7ARAY70NPXE63NZY","3",NULL,"FEBRUARY","6","NOVEMBER","9","1","4053","1",,,,"2018-07-24 15:55:36","499782"
"A3FGX1AB92LSFC","cs_wg_full_v4_conf_pilot2","337RC3OW0530NWZFE0TP2P8CL00VL7","86",NULL,"OCTOBER","5","JANUARY","7","0","523","0",,,,"2018-07-24 15:55:36","499783"
"A3SJA2R2M8OHYL","cs_wg_full_v4_conf_pilot2","3OVHNO1VE62YY4GX2GK44ID302ZDZ4","124",NULL,"AUGUST","8","NOVEMBER","7","1","2490","0",,,,"2018-07-24 15:55:37","499784"
"A28MDXDNK6QHMS","cs_wg_full_v4_conf_pilot2","3EWIJTFFVO86OPO7UHIW41S2I7I0ET","108",NULL,"SEPTEMBER","7","MARCH","1","0","1276","1",,,,"2018-07-24 15:55:37","499785"
"A9K63G3FV7Q1R","cs_wg_full_v4_conf_pilot2","338JKRMM260E9CDRCKNVEA1SJ9NHAI","20",NULL,"SEPTEMBER","10","MAY","4","0","1840","1",,,,"2018-07-24 15:55:38","499786"
"A3CLH8841QVGI4","cs_wg_full_v4_conf_pilot2","3PS7W85Z8Z3Q92UHK8QKWYTWOL0T9P","80",NULL,"JULY","5","JANUARY","3","0","3518","1",,,,"2018-07-24 15:55:38","499787"
"AFMAV43Q6NQPG","cs_wg_full_v4_conf_pilot2","3WSELTNVR334EL4MCE4KST4GU3ITA4","88",NULL,"FEBRUARY","1","DECEMBER","5","0","3829","0",,,,"2018-07-24 15:55:38","499788"
"A1LNV11KRDLG07","cs_wg_full_v4_conf_pilot2","3GGAI1SQEVZOU5B0NVZZCAZC0Y6CMN","48",NULL,"OCTOBER","2","FEBRUARY","9","1","3194","1",,,,"2018-07-24 15:55:38","499789"
"AMWIBULQ4S8K3","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI948","61",NULL,"SEPTEMBER","1","NOVEMBER","6","0","725","0",,,,"2018-07-24 15:55:39","499790"
"A1R4IO6YBLJTWJ","cs_wg_full_v4_conf_pilot2","3HQUKB7LNFFTJZL5IQXNVWOWW4CHHS","66",NULL,"JUNE","6","MARCH","9","1","3041","1",,,,"2018-07-24 15:55:40","499791"
"A1HRUOWTIK5HYY","cs_wg_full_v4_conf_pilot2","3OSWBBLG1EY9T9GI1YWJ7XXSS21XDR","70",NULL,"AUGUST","2","NOVEMBER","3","1","1820","1",,,,"2018-07-24 15:55:40","499792"
"A1E4K9G6ZKPKX4","cs_wg_full_v4_conf_pilot2","33CKWXB73JL7BDFDECRHBMSIYQK11E","96",NULL,"NOVEMBER","11","MARCH","9","0","1288","1",,,,"2018-07-24 15:55:40","499793"
"A1TD4CM1NKIQ65","cs_wg_full_v4_conf_pilot2","3URFVVM165JKF6RJOBATEIHRM2UUZV","106",NULL,"JUNE","4","AUGUST","7","0","4363","0",,,,"2018-07-24 15:55:40","499794"
"A21W6704ES6YYZ","cs_wg_full_v4_conf_pilot2","3QFUFYSY9YGFTR648TP4YM3FBKHF4A","108",NULL,"SEPTEMBER","9","AUGUST","5","0","1998","1",,,,"2018-07-24 15:55:40","499795"
"A6FJIVPC8NIK1","cs_wg_full_v4_conf_pilot2","3Q8GYXHFEP3QMYQUVWIDV8OQE3GC5X","22",NULL,"NOVEMBER","12","MAY","2","1","1576","0",,,,"2018-07-24 15:55:41","499796"
"A36KUPCPDQQCZR","cs_wg_full_v4_conf_pilot2","3QIYRE09Y3IAPKM2JZPF8T5L1RP1NM","39",NULL,"JUNE","6","NOVEMBER","5","0","3938","1",,,,"2018-07-24 15:55:42","499797"
"AJUFGQMHFSJ1I","cs_wg_full_v4_conf_pilot2","3VFJCI1K4Z0S8X4XUPRZO0E14D0RG3","64",NULL,"OCTOBER","10","JANUARY","2","0","2856","1",,,,"2018-07-24 15:55:42","499798"
"A1OJHCH57D3JW1","cs_wg_full_v4_conf_pilot2","3X4MXAO0BGPO5JUX9UVHA30PY1MWR3","68",NULL,"DECEMBER","12","MARCH","11","0","1722","1",,,,"2018-07-24 15:55:43","499799"
"A3SJA2R2M8OHYL","cs_wg_full_v4_conf_pilot2","3OVHNO1VE62YY4GX2GK44ID302ZDZ4","125",NULL,"MARCH","3","OCTOBER","12","1","1292","1",,,,"2018-07-24 15:55:43","499800"
"A28MDXDNK6QHMS","cs_wg_full_v4_conf_pilot2","3EWIJTFFVO86OPO7UHIW41S2I7I0ET","109",NULL,"FEBRUARY","10","APRIL","2","0","1450","1",,,,"2018-07-24 15:55:43","499801"
"A3FGX1AB92LSFC","cs_wg_full_v4_conf_pilot2","337RC3OW0530NWZFE0TP2P8CL00VL7","87",NULL,"JULY","12","MAY","8","1","26","1",,,,"2018-07-24 15:55:43","499802"
"AMWIBULQ4S8K3","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI948","62",NULL,"DECEMBER","5","JUNE","4","0","985","1",,,,"2018-07-24 15:55:44","499803"
"A9HVP2MLUH38A","cs_wg_full_v4_conf_pilot2","3MD9PLUKKIF7KG7ARAY70NPXE63NZY","4",NULL,"AUGUST","7","SEPTEMBER","1","1","2916","0",,,,"2018-07-24 15:55:44","499804"
"A2T11H7YI7QPGD","cs_wg_full_v4_conf_pilot2","3V5Q80FXIXSAA1BOKK5E4YHKOGC23O","122",NULL,"JULY","7","MAY","3","1","13144","0",,,,"2018-07-24 15:55:45","499805"
"A1E4K9G6ZKPKX4","cs_wg_full_v4_conf_pilot2","33CKWXB73JL7BDFDECRHBMSIYQK11E","97",NULL,"APRIL","6","JUNE","10","1","966","1",,,,"2018-07-24 15:55:45","499806"
"A3IP3THL503RPE","cs_wg_full_v4_conf_pilot2","3NGMS9VZTLJPR73TSALNPQ060AMFFU","64",NULL,"AUGUST","1","NOVEMBER","5","1","2040","1",,,,"2018-07-24 15:55:45","499807"
"A9K63G3FV7Q1R","cs_wg_full_v4_conf_pilot2","338JKRMM260E9CDRCKNVEA1SJ9NHAI","21",NULL,"JANUARY","3","FEBRUARY","5","0","2185","1",,,,"2018-07-24 15:55:45","499808"
"A2JFNQK7HIFFC9","cs_wg_full_v4_conf_pilot2","3JRJSWSMQHM25HN4D40F6ZQ9LJ1E31","107",NULL,"JULY","3","NOVEMBER","9","1","8007","1",,,,"2018-07-24 15:55:46","499809"
"A3CLH8841QVGI4","cs_wg_full_v4_conf_pilot2","3PS7W85Z8Z3Q92UHK8QKWYTWOL0T9P","81",NULL,"OCTOBER","1","MARCH","11","1","2820","1",,,,"2018-07-24 15:55:47","499810"
"A1LNV11KRDLG07","cs_wg_full_v4_conf_pilot2","3GGAI1SQEVZOU5B0NVZZCAZC0Y6CMN","49",NULL,"MARCH","11","FEBRUARY","9","1","2035","0",,,,"2018-07-24 15:55:47","499811"
"A21W6704ES6YYZ","cs_wg_full_v4_conf_pilot2","3QFUFYSY9YGFTR648TP4YM3FBKHF4A","109",NULL,"DECEMBER","11","FEBRUARY","12","1","2491","1",,,,"2018-07-24 15:55:48","499812"
"A3SJA2R2M8OHYL","cs_wg_full_v4_conf_pilot2","3OVHNO1VE62YY4GX2GK44ID302ZDZ4","126",NULL,"NOVEMBER","7","MAY","1","0","832","1",,,,"2018-07-24 15:55:48","499813"
"AMWIBULQ4S8K3","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI948","63",NULL,"AUGUST","12","JUNE","4","0","750","1",,,,"2018-07-24 15:55:48","499814"
"A1R4IO6YBLJTWJ","cs_wg_full_v4_conf_pilot2","3HQUKB7LNFFTJZL5IQXNVWOWW4CHHS","67",NULL,"APRIL","7","SEPTEMBER","4","0","2502","1",,,,"2018-07-24 15:55:49","499815"
"A1HRUOWTIK5HYY","cs_wg_full_v4_conf_pilot2","3OSWBBLG1EY9T9GI1YWJ7XXSS21XDR","71",NULL,"FEBRUARY","12","SEPTEMBER","8","0","2321","1",,,,"2018-07-24 15:55:49","499816"
"A3FGX1AB92LSFC","cs_wg_full_v4_conf_pilot2","337RC3OW0530NWZFE0TP2P8CL00VL7","88",NULL,"JANUARY","7","DECEMBER","11","0","558","1",,,,"2018-07-24 15:55:49","499817"
"A6FJIVPC8NIK1","cs_wg_full_v4_conf_pilot2","3Q8GYXHFEP3QMYQUVWIDV8OQE3GC5X","23",NULL,"APRIL","7","MARCH","4","0","990","1",,,,"2018-07-24 15:55:50","499818"
"A28MDXDNK6QHMS","cs_wg_full_v4_conf_pilot2","3EWIJTFFVO86OPO7UHIW41S2I7I0ET","110",NULL,"JUNE","3","AUGUST","6","1","2343","1",,,,"2018-07-24 15:55:50","499819"
"A2T11H7YI7QPGD","cs_wg_full_v4_conf_pilot2","3V5Q80FXIXSAA1BOKK5E4YHKOGC23O","123",NULL,"JANUARY","9","DECEMBER","11","1","541","1",,,,"2018-07-24 15:55:50","499820"
"A1E4K9G6ZKPKX4","cs_wg_full_v4_conf_pilot2","33CKWXB73JL7BDFDECRHBMSIYQK11E","98",NULL,"JANUARY","8","NOVEMBER","11","1","1533","1",,,,"2018-07-24 15:55:51","499821"
"AJUFGQMHFSJ1I","cs_wg_full_v4_conf_pilot2","3VFJCI1K4Z0S8X4XUPRZO0E14D0RG3","65",NULL,"APRIL","4","MAY","1","0","2902","1",,,,"2018-07-24 15:55:51","499822"
"AFMAV43Q6NQPG","cs_wg_full_v4_conf_pilot2","3WSELTNVR334EL4MCE4KST4GU3ITA4","89",NULL,"AUGUST","2","FEBRUARY","1","0","7471","1",,,,"2018-07-24 15:55:52","499823"
"A1OJHCH57D3JW1","cs_wg_full_v4_conf_pilot2","3X4MXAO0BGPO5JUX9UVHA30PY1MWR3","69",NULL,"OCTOBER","10","JANUARY","9","0","2645","1",,,,"2018-07-24 15:55:52","499824"
"AMWIBULQ4S8K3","cs_wg_full_v4_conf_pilot2","3KKG4CDWKIZ6SHFR57PCOQH48MI948","64",NULL,"DECEMBER","5","JANUARY","2","1","904","0",,,,"2018-07-24 15:55:53","499825"
"A9K63G3FV7Q1R","cs_wg_full_v4_conf_pilot2","338JKRMM260E9CDRCKNVEA1SJ9NHAI","22",NULL,"FEBRUARY","5","MARCH","2","0","2817","1",,,,"2018-07-24 15:55:53","499826"
"A9HVP2MLUH38A","cs_wg_full_v4_conf_pilot2","3MD9PLUKKIF7KG7ARAY70NPXE63NZY","5",NULL,"NOVEMBER","9","JULY","8","0","2304","1",,,,"2018-07-24 15:55:53","499827"
"A1LNV11KRDLG07","cs_wg_full_v4_conf_pilot2","3GGAI1SQEVZOU5B0NVZZCAZC0Y6CMN","50",NULL,"NOVEMBER","7","MAY","4","0","1710","1",,,,"2018-07-24 15:55:53","499828"
"A2JFNQK7HIFFC9","cs_wg_full_v4_conf_pilot2","3JRJSWSMQHM25HN4D40F6ZQ9LJ1E31","108",NULL,"JULY","3","DECEMBER","4","1","2368","1",,,,"2018-07-24 15:55:54","499829"
"A3IP3THL503RPE","cs_wg_full_v4_conf_pilot2","3NGMS9VZTLJPR73TSALNPQ060AMFFU","65",NULL,"AUGUST","1","OCTOBER","9","1","1960","1",,,,"2018-07-24 15:55:54","499830"
"A21W6704ES6YYZ","cs_wg_full_v4_conf_pilot2","3QFUFYSY9YGFTR648TP4YM3FBKHF4A","110",NULL,"SEPTEMBER","9","DECEMBER","11","1","1740","1",,,,"2018-07-24 15:55:54","499831"
"A3SJA2R2M8OHYL","cs_wg_full_v4_conf_pilot2","3OVHNO1VE62YY4GX2GK44ID302ZDZ4","127",NULL,"JULY","2","JANUARY","4","1","2031","1",,,,"2018-07-24 15:55:55","499832"
"A36KUPCPDQQCZR","cs_wg_full_v4_conf_pilot2","3QIYRE09Y3IAPKM2JZPF8T5L1RP1NM","40",NULL,"FEBRUARY","2","JULY","7","1","6358","1",,,,"2018-07-24 15:55:55","499833"
"A3CLH8841QVGI4","cs_wg_full_v4_conf_pilot2","3PS7W85Z8Z3Q92UHK8QKWYTWOL0T9P","82",NULL,"MAY","8","JANUARY","3","0","2898","1",,,,"2018-07-24 15:55:56","499834"
"A3FGX1AB92LSFC","cs_wg_full_v4_conf_pilot2","337RC3OW0530NWZFE0TP2P8CL00VL7","89",NULL,"NOVEMBER","10","SEPTEMBER","4","1","59","1",,,,"2018-07-24 15:55:56","499835"
